FECHA;PM2.5;PM10;NO;NO2;NOX;CO;SO2;OZONO
29/06/2017 6:00;0;39;38;11,4;49,4;0,42;1,7;0
29/06/2017 7:00;0;77;100,1;15,3;115,4;1,11;2,8;0
29/06/2017 8:00;0;88;92,2;23,2;115,5;1,41;2,9;0
29/06/2017 9:00;0;70;42,1;25,2;67,3;0,91;2,7;0
29/06/2017 10:00;0;84;28,7;27,8;56,5;0,87;3,1;0
29/06/2017 11:00;0;50;7,3;11,9;19,3;0,39;1,4;0
29/06/2017 12:00;0;32;3;3,3;6,3;0,17;0,8;0
29/06/2017 13:00;0;27;4,7;5,7;10,3;0,32;1,1;0
29/06/2017 14:00;0;25;4,8;5,4;10,2;0,19;1;0
29/06/2017 15:00;0;14;3,9;4,3;8,2;0,2;1;0
29/06/2017 16:00;0;16;4,2;5,2;9,4;0,17;0,9;0
29/06/2017 17:00;0;20;4,9;9,3;14,1;0,25;1,1;0
29/06/2017 18:00;0;11;3,9;10,4;14,3;0,22;1,2;0
29/06/2017 19:00;0;8;4,6;13,1;17,7;0,17;1,2;0
29/06/2017 20:00;0;5;6;12,7;18,8;0,02;1,1;0
29/06/2017 21:00;0;7;4;9,8;13,8;0,1;0,9;0
29/06/2017 22:00;0;7;2,4;7,8;10,1;0,1;0,8;0
29/06/2017 23:00;0;5;1,1;8;9,2;0,2;0,7;0
30/06/2017 0:00;0;10;6,6;11,4;18;0;1;0
30/06/2017 1:00;0;15;17,1;13,8;31;0,37;1,5;0
30/06/2017 2:00;0;20;8;13,5;21,5;0,23;1,2;0
30/06/2017 3:00;0;19;1,1;8;9,2;0,08;1,7;0
30/06/2017 4:00;0;21;1,5;7,5;9;0,07;1,5;0
30/06/2017 5:00;0;14;5,4;11,9;17,2;0,16;1;0
30/06/2017 6:00;0;28;46,6;14,1;60,7;0,54;1,8;0
30/06/2017 7:00;0;49;70,5;15,2;85,6;1,07;2,6;0
30/06/2017 8:00;0;22;29,3;11,2;40,6;0,71;2;0
30/06/2017 9:00;0;18;11,7;10,2;21,9;0,38;1,2;0
30/06/2017 10:00;0;15;11;9;20;0,33;1,2;0
30/06/2017 11:00;0;13;5;4;9;0,15;1;0
30/06/2017 12:00;0;17;3,8;3;6,7;0,19;0,9;0
30/06/2017 13:00;0;22;2,4;2,2;4,6;0,26;0,9;0
30/06/2017 14:00;0;20;3,5;2,9;6,4;0,31;0,9;0
30/06/2017 15:00;0;9;2,4;2,3;4,7;0,27;0,8;0
30/06/2017 16:00;0;12;3,7;4;7,7;0,29;1,1;0
30/06/2017 17:00;0;15;4,5;4,2;8,7;0,3;1,1;0
30/06/2017 18:00;0;8;4,1;6,1;10,2;0,5;1,1;0
30/06/2017 19:00;0;8;4,8;9;13,9;0,37;1,1;0
30/06/2017 20:00;0;1;3,8;9,8;13,7;0,09;0,9;0
30/06/2017 21:00;0;0;2,5;7,6;10,1;0,1;0,6;0
30/06/2017 22:00;0;9;1,5;5,1;6,5;0,04;0,7;0
30/06/2017 23:00;0;8;2,1;8,3;10,4;0,08;0,7;0
1/07/2017 0:00;0;9;3,1;10,9;14;0,13;0,8;0
1/07/2017 1:00;0;10;1,5;6,4;7,9;0,04;0,7;0
1/07/2017 2:00;0;18;1,1;8,1;9,2;0,07;1,5;0
1/07/2017 3:00;0;19;2,9;13;15,9;0,19;2;0
1/07/2017 4:00;0;12;0,8;6,9;7,7;0,08;0,9;0
1/07/2017 5:00;0;11;2,5;8,4;10,9;0,12;0,9;0
1/07/2017 6:00;0;12;11;10,4;21,4;0,22;1,1;0
1/07/2017 7:00;0;16;13,6;9,4;23,3;0,33;1,1;0
1/07/2017 8:00;0;10;10,3;9,2;19,6;0,35;1,1;0
1/07/2017 9:00;0;17;6,4;6,3;12,6;0,26;1;0
1/07/2017 10:00;0;10;4,5;4,4;8,9;0,18;0,9;0
1/07/2017 11:00;0;12;3,9;3,5;7,4;0,15;0,9;0
1/07/2017 12:00;0;21;3,3;3,7;7;0,17;0,9;0
1/07/2017 13:00;0;17;4,1;3,9;8;0,28;1,1;0
1/07/2017 14:00;0;19;2,6;2,4;5;0,3;1,2;0
1/07/2017 15:00;0;13;2,3;2,1;4,5;0,38;0,5;0
1/07/2017 16:00;0;9;1,7;1,7;3,4;0,38;1,3;0
1/07/2017 17:00;0;4;2,7;3,1;5,9;0,47;1;0
1/07/2017 18:00;0;7;3,2;5;8,1;0,51;1,1;0
1/07/2017 19:00;0;6;1,4;5,7;7,1;0,43;0,9;0
1/07/2017 20:00;0;0;1,2;6,2;7,4;0,22;0,7;0
1/07/2017 21:00;0;4;1,2;6,8;8,1;0,18;0,8;0
1/07/2017 22:00;0;6;0,5;5,1;5,5;0,14;0,9;0
1/07/2017 23:00;0;4;0,4;4,2;4,6;0,12;0,7;0
2/07/2017 0:00;0;9;0,2;4,8;5;0,07;0,8;0
2/07/2017 1:00;0;11;0,1;2,8;3;-0,04;0,8;0
2/07/2017 2:00;0;9;0,5;4,2;4,7;0;1,2;0
2/07/2017 3:00;0;6;0,5;5,4;5,9;0,03;0,8;0
2/07/2017 4:00;0;5;0,7;4,9;5,6;0,07;0,9;0
2/07/2017 5:00;0;7;2,2;9,5;11,7;0,15;1;0
2/07/2017 6:00;0;7;2;8,1;10;0,14;0,9;0
2/07/2017 7:00;0;6;6,1;7,2;13,3;0,22;1,1;0
2/07/2017 8:00;0;6;7,3;6,7;14;0,23;0,8;0
2/07/2017 9:00;0;16;3,5;3,5;6,9;0,16;0,7;0
2/07/2017 10:00;0;7;2,7;2,3;5;0,16;1;0
2/07/2017 11:00;0;8;1;1,1;2,1;0,15;0,9;0
2/07/2017 12:00;0;11;1,8;1,6;3,4;0,28;1;0
2/07/2017 13:00;0;13;1,8;1,4;3,2;0,26;0,7;0
2/07/2017 14:00;0;8;1,1;0,9;2;0,18;1,1;0
2/07/2017 15:00;0;5;1,4;1,1;2,4;0,17;0,9;0
2/07/2017 16:00;0;10;1,4;1;2,4;0,16;1,1;0
2/07/2017 17:00;0;10;1,2;1,3;2,5;0,16;0,9;0
2/07/2017 18:00;0;4;1;2,9;3,9;0,17;0,7;0
2/07/2017 19:00;0;2;1,3;6;7,3;0,05;1,1;0
2/07/2017 20:00;0;2;1,4;6,2;7,5;-0,04;0,9;0
2/07/2017 21:00;0;4;0,7;3,8;4,5;0,1;0,9;0
2/07/2017 22:00;0;6;0,6;7,8;8,3;-0,04;0,6;0
2/07/2017 23:00;0;5;1,1;4,8;5,9;0,1;0,6;0
3/07/2017 0:00;0;6;0,2;4,1;4,3;0,1;0,9;0
3/07/2017 1:00;0;7;0,1;2;2,1;-0,04;0,7;0
3/07/2017 2:00;0;4;0;1,3;1,3;0,1;0,8;0
3/07/2017 3:00;0;5;0;1;1;0,1;0,5;0
3/07/2017 4:00;0;3;0;1,2;1;-0,04;0,8;0
3/07/2017 5:00;0;3;0;2,4;2,4;-0,05;0,8;0
3/07/2017 6:00;0;8;0,1;1,7;1,8;-0,04;0,8;0
3/07/2017 7:00;0;11;1,9;5,9;7,8;0,08;0,8;0
3/07/2017 8:00;0;9;1,7;3,5;5,2;0,05;0,8;0
3/07/2017 9:00;0;7;1,6;2,1;3,6;0,22;0,8;0
3/07/2017 10:00;0;8;0,8;1,1;1,9;0,05;0,9;0
3/07/2017 11:00;0;11;1,1;1,4;2,5;0,06;0,8;0
3/07/2017 12:00;0;10;1,5;1,5;3;0,09;0,9;0
3/07/2017 13:00;0;19;0,9;0,9;1,8;0,19;1;0
3/07/2017 14:00;0;14;0,9;1;1,8;0,23;1,1;0
3/07/2017 15:00;0;9;1;1,7;2,8;0,38;1;0
3/07/2017 16:00;0;5;1,4;2,2;3,5;0,19;1;0
3/07/2017 17:00;0;6;1;1,6;2,6;0,12;0,8;0
3/07/2017 18:00;0;2;0,8;2,1;2,9;0,06;0,9;0
3/07/2017 19:00;0;3;0,6;3,4;4;-0,02;0,7;0
3/07/2017 20:00;0;3;0,4;3,7;4,1;-0,03;1;0
3/07/2017 21:00;0;10;0,9;4,9;5,8;0,01;0,8;0
3/07/2017 22:00;0;13;1,3;6,3;7,6;0,05;1;0
3/07/2017 23:00;0;11;0,6;5,1;5,7;0,03;0,9;0
4/07/2017 0:00;0;5;0,5;5,7;6,2;0,01;1;0
4/07/2017 1:00;0;7;0,3;7;7,3;0,02;1;0
4/07/2017 2:00;0;7;0,3;5,8;6,1;0,01;1;0
4/07/2017 3:00;0;5;0,1;2,8;2,9;-0,03;1;0
4/07/2017 4:00;0;6;0,1;3,8;4;0,07;0,7;0
4/07/2017 5:00;0;7;0,2;4,7;4,9;-0,04;0,8;0
4/07/2017 6:00;0;6;1,3;5,7;7,1;0,01;1;0
4/07/2017 7:00;0;10;17,7;8,1;25,8;0,38;1,3;0
4/07/2017 8:00;0;13;16,9;7,5;24,5;0,4;1,2;0
4/07/2017 9:00;0;11;4,2;3,7;7,9;0,13;0,9;0
4/07/2017 10:00;0;6;3,2;3,4;6,6;0,1;0,9;0
4/07/2017 11:00;0;9;4,4;3,9;8,3;0,1;1;0
4/07/2017 12:00;0;17;4,7;4,3;9;0,15;0,9;0
4/07/2017 13:00;0;12;4,2;4,2;8,4;0,12;1;0
4/07/2017 14:00;0,3;20;4,6;4,6;9,2;0,4;1,1;0
4/07/2017 15:00;6,3;10;6;6,1;12,1;0,42;1;0
4/07/2017 16:00;5,1;8;3,3;4,9;8,2;0,3;1;0
4/07/2017 17:00;2,8;10;3,8;6,1;9,9;0,31;1;0
4/07/2017 18:00;0;6;3,1;7,6;10,6;0,31;0,9;0
4/07/2017 19:00;1,3;2;2;7,9;9,9;0,29;1;0
4/07/2017 20:00;1,6;7;3,8;10,2;14;0,33;1,1;0
4/07/2017 21:00;3,5;21;9,7;14,9;24,6;0,5;1,2;0
4/07/2017 22:00;7,9;19;9,5;14,7;24,2;0,45;1,1;0
4/07/2017 23:00;2;11;6,1;13;19,2;0,29;0,9;0
5/07/2017 0:00;5,6;16;5,3;13,9;19,2;0,31;0,9;0
5/07/2017 1:00;0;12;14;12,9;26,8;0,41;1;0
5/07/2017 2:00;4,6;19;22,4;11,8;34,2;0,46;1,4;0
5/07/2017 3:00;0,2;11;21,2;11,7;32,8;0,51;1,5;0
5/07/2017 4:00;3,2;18;25,1;9,7;34,8;0,53;1,5;0
5/07/2017 5:00;6,1;19;30,8;9,8;40,6;0,48;1,8;0
5/07/2017 6:00;7,5;23;31,8;10,8;42,5;0,48;1,5;0
5/07/2017 7:00;11,4;43;78,4;13,3;92;1,09;2,4;0
5/07/2017 8:00;13,7;44;53,9;17;70,8;1,08;1,8;0
5/07/2017 9:00;15,9;39;32,7;17,8;50,5;0,83;1,3;0
5/07/2017 10:00;8,6;16;10,2;8,8;19;0,34;1;0
5/07/2017 11:00;14,1;30;12,9;11,7;24,5;0,46;1,4;0
5/07/2017 12:00;5,1;16;4,5;4,8;9,3;0,24;1;0
5/07/2017 13:00;11,5;21;4,6;6;10,5;0,23;1;0
5/07/2017 14:00;7,8;7,8;4;6,1;10;0,23;1;0
5/07/2017 15:00;0,6;16;5,7;5,2;10,9;0,25;1,1;0
5/07/2017 16:00;5,1;29;3,9;3,7;7,6;0,38;1,2;0
5/07/2017 17:00;16,4;19;4,2;5,2;9,4;0,49;1;0
5/07/2017 18:00;4,2;4,2;2,8;5,7;8,6;0,38;0,9;0
5/07/2017 19:00;3,9;3,9;2,6;8,2;10,8;0,32;0,9;0
5/07/2017 20:00;0,3;0;3;9,9;12,9;0,35;1,1;0
5/07/2017 21:00;3,6;10;3,3;8,9;12,2;0,3;1;0
5/07/2017 22:00;0,7;9;2,4;9,4;11,8;0,27;1;0
5/07/2017 23:00;4,7;10;7,4;14,1;21,5;0,45;1;0
6/07/2017 0:00;7,1;24;11,1;16,3;27,4;0,59;1,2;0
6/07/2017 1:00;9,2;17;7,8;14,1;21,9;0,48;1,3;0
6/07/2017 2:00;9,8;18;6,5;12,7;19,2;0,44;0,9;0
6/07/2017 3:00;8,1;0;2,9;8,2;11,1;0,33;0,8;0
6/07/2017 4:00;2,6;9;1,2;5,3;6,5;0,25;0,9;0
6/07/2017 5:00;3,5;14;4,2;10,3;14,5;0,36;1;0
6/07/2017 6:00;5,4;19;9,4;11,7;21,1;0,48;1,4;0
6/07/2017 7:00;5,9;14;13,8;11,9;25,7;0,52;1,1;0
6/07/2017 8:00;8,8;24;20,9;11,3;32,3;0,75;1,3;0
6/07/2017 9:00;1,9;18;8,6;8,4;17;0,52;0,8;0
6/07/2017 10:00;3,7;6;7,1;5,8;13;0,46;1;0
6/07/2017 11:00;2,9;11;5;4,1;9,1;0,38;1;0
6/07/2017 12:00;3,7;18;4,4;4,1;8,4;0,39;1,1;0
6/07/2017 13:00;11,7;16;3,9;4,2;8,1;0,42;0,9;0
6/07/2017 14:00;2,6;22;4,2;4,4;8,7;0,62;1,1;0
6/07/2017 15:00;6,4;21;3,2;3,3;6,5;0,68;1;0
6/07/2017 16:00;7,1;12;3,3;3,9;7,2;0,74;1,1;0
6/07/2017 17:00;11,8;11,8;4,2;6,2;10,4;0,87;1;0
6/07/2017 18:00;7,1;9;2,5;7,2;9,7;0,85;1;0
6/07/2017 19:00;9;0;2,4;9,5;11,9;0,66;1,2;0
6/07/2017 20:00;0;3;1,7;10,2;11,9;0,6;1;0
6/07/2017 21:00;3,8;11;3;14,6;17,5;0,57;0,9;0
6/07/2017 22:00;1,2;19;5,8;14,6;20,4;0,66;1,1;0
6/07/2017 23:00;2,2;11;4;11,5;15,6;0,52;0,9;0
7/07/2017 0:00;3,4;12;4;14,5;18,5;0,44;0,7;0
7/07/2017 1:00;12,5;16;11,3;15,6;26,9;0,49;1,4;0
7/07/2017 2:00;7,4;18;9,4;14,9;24,3;0,52;1,1;0
7/07/2017 3:00;6,1;18;5;14,3;19,3;0,44;1,2;0
7/07/2017 4:00;5,2;6;0,8;5;5,8;0,29;0,8;0
7/07/2017 5:00;4,9;6;0,4;3,8;4,2;0,23;0,9;0
7/07/2017 6:00;3,2;15;12,6;12,2;24,8;0,44;1,2;0
7/07/2017 7:00;10,8;30;58,5;15;73,5;1,21;2,2;0
7/07/2017 8:00;17,4;33;52,5;16,8;69,3;1,36;2;0
7/07/2017 9:00;6,6;18;7;8,7;15,7;0,47;0,7;0
7/07/2017 10:00;0,2;11;4,9;6,6;11,5;0,42;1;0
7/07/2017 11:00;2,1;9;4;4,4;8,4;0,41;0,8;0
7/07/2017 12:00;7,9;10;3,7;4,5;8,2;0,36;0,7;0
7/07/2017 13:00;4,6;8;3;3,6;6,5;0,43;0,7;0
7/07/2017 14:00;6;25;3,4;3,8;7,2;0,52;1;0
7/07/2017 15:00;8,5;12;4;3,9;7,9;0,62;0,9;0
7/07/2017 16:00;12,1;12,1;4;4,9;8,8;0,66;1;0
7/07/2017 17:00;5,9;7;3,1;5;8,1;0,57;1;0
7/07/2017 18:00;3,7;0;4,7;8,3;13;0,55;1,2;0
7/07/2017 19:00;2,5;4;4,2;10,1;14,3;0,43;1,1;0
7/07/2017 20:00;1,1;18;4,4;11,5;16;0,39;1;0
7/07/2017 21:00;0;11;2,5;11,9;14,4;0,35;0,9;0
7/07/2017 22:00;5,9;12;5,9;13;18,8;0,4;1,1;0
7/07/2017 23:00;0,2;10;2,6;10,4;13,1;0,29;0,8;0
8/07/2017 0:00;4,9;9;7,2;16,6;23,7;0,44;1,1;0
8/07/2017 1:00;10,2;19;19,5;15,9;35,5;0,59;1,5;0
8/07/2017 2:00;7,8;19;22,7;15,1;37,8;0,59;1,7;0
8/07/2017 3:00;9,2;13;11,9;13,1;25,1;0,36;1,1;0
8/07/2017 4:00;5,4;22;23,4;12;35,4;0,51;1,4;0
8/07/2017 5:00;5,8;10;5,6;10,3;15,9;0,29;0,9;0
8/07/2017 6:00;1,4;30;37,7;13,8;51,7;0,61;1,8;0
8/07/2017 7:00;19,8;79;99,2;18,7;117,8;1,42;4;0
8/07/2017 8:00;25,4;34;34,8;14,3;48,9;0,79;2,4;0
8/07/2017 9:00;5,5;28;10,2;15,1;25,3;0,65;1,5;0
8/07/2017 10:00;0;7;5,3;6,2;11,4;0,4;0,8;0
8/07/2017 11:00;1,5;11;3,5;5,4;8,9;0,37;0,5;0
8/07/2017 12:00;6,6;12;4;6;10;0,4;0,9;0
8/07/2017 13:00;3;19;2,5;3;5,6;0,4;0,9;0
8/07/2017 14:00;4,3;22;2,6;4,5;7,2;0,59;1;0
8/07/2017 15:00;12,2;13;3;5,4;8,3;0,63;1,2;0
8/07/2017 16:00;11,9;11,9;2,9;6,9;9,9;0,56;1,3;0
8/07/2017 17:00;5,2;5,2;6,6;13,1;19,8;0,58;1;0
8/07/2017 18:00;5,3;8;9,4;15,4;24,8;0,65;1,4;0
8/07/2017 19:00;6,7;24;8,5;16,5;25,1;0,62;1,3;0
8/07/2017 20:00;1,7;9;4,5;8,7;13,2;0,31;0,8;0
8/07/2017 21:00;0,4;9;4,3;10,9;15,2;0,33;0,7;0
8/07/2017 22:00;4,2;16;2,6;7,7;10,3;0,26;0,9;0
8/07/2017 23:00;0,8;13;2,3;7,3;9,5;0,22;0,7;0
9/07/2017 0:00;1,1;10;2;7,6;9,5;0,27;0,8;0
9/07/2017 1:00;3,7;8;1,6;9,9;11,5;0,31;1,1;0
9/07/2017 2:00;2,9;10;2,8;9,1;11,9;0,29;1;0
9/07/2017 3:00;0,3;10;0,6;4,8;5,5;0,23;1;0
9/07/2017 4:00;0,4;10;7,7;10,8;18,5;0,38;1,1;0
9/07/2017 5:00;5,8;11;5;8,9;13,9;0,35;1,1;0
9/07/2017 6:00;0,6;19;0,5;5,4;6;0,27;0,8;0
9/07/2017 7:00;2,8;4;3,1;8;11,1;0,4;1;0
9/07/2017 8:00;1,8;9;6,3;7;13,3;0,46;1;0
9/07/2017 9:00;2,2;12;2,4;2,7;5,1;0,34;0,5;0
9/07/2017 10:00;4,5;7;1,6;1,9;3,5;0,31;0,8;0
9/07/2017 11:00;5,4;7;3,1;3,2;6,3;0,5;0,9;0
9/07/2017 12:00;6,5;29;2,3;2,4;4,7;0,54;0,7;0
9/07/2017 13:00;10;0;1,3;1,5;2,8;0,53;0,9;0
9/07/2017 14:00;5,3;8;2,2;2,5;4,7;0,61;1;0
9/07/2017 15:00;4,4;7;1,9;1,9;3,8;0,62;1;0
9/07/2017 16:00;7;7;1,6;2;3,5;0,59;1,1;0
9/07/2017 17:00;0,5;5;1,2;1,8;3;0,59;0,9;0
9/07/2017 18:00;0;3;1,2;4;5,2;0,55;0,9;0
9/07/2017 19:00;0,8;0;1;5,7;6,7;0,36;0,9;0
9/07/2017 20:00;0,8;1;0,3;5,4;5,7;0,26;1,1;0
9/07/2017 21:00;0;6;1,1;9,6;10,6;0,35;0,9;0
9/07/2017 22:00;5,9;14;5,5;13,7;19,2;0,5;1;0
9/07/2017 23:00;6,5;13;8,3;14,1;22,3;0,55;1,2;0
10/07/2017 0:00;5,9;11;6,5;12,4;18,9;0,43;1,2;0
10/07/2017 1:00;0;9;0,8;8,8;9,6;0,24;1;0
10/07/2017 2:00;2,8;7;0,8;8,8;9,6;0,25;0,9;0
10/07/2017 3:00;5;8;0,9;6,9;7,8;0,22;1;0
10/07/2017 4:00;0;11;1,2;7,7;8,9;0,23;0,9;0
10/07/2017 5:00;6,5;18;9,4;11,9;21,3;0,32;1,2;0
10/07/2017 6:00;12,3;32;52,3;13,8;66,1;0,69;2,2;0
10/07/2017 7:00;10;33;39;14,5;53,6;0,71;2;0
10/07/2017 8:00;8,4;19;28,6;14,1;42,7;0,8;1,7;0
10/07/2017 9:00;13;24;43,2;16,8;60,1;1,25;2;0
10/07/2017 10:00;7,2;12;7,3;5,9;13,2;0,35;1,1;0
10/07/2017 11:00;8,6;19;6,1;5,7;11,8;0,34;0,9;0
10/07/2017 12:00;3,8;8;4,6;3,9;8,5;0,29;1;0
10/07/2017 13:00;2,9;17;6,4;4,6;11;0,37;0,9;0
10/07/2017 14:00;4,2;27;5,5;3,6;9;0,45;0,9;0
10/07/2017 15:00;9,6;0;4,3;2,9;7,2;0,42;1;0
10/07/2017 16:00;13,1;0;2,7;2,2;4,9;0,16;1,1;0
10/07/2017 17:00;13,8;0;3,9;4,6;8,5;0,19;1;0
10/07/2017 18:00;1;8;4,2;6,6;10,8;0,19;0,8;0
10/07/2017 19:00;4,6;10;4,6;11,2;15,8;0,12;1;0
10/07/2017 20:00;0;4;5,9;11,7;17,6;0,05;1;0
10/07/2017 21:00;5,4;5,4;4,8;10,2;15;-0,03;0,9;0
10/07/2017 22:00;0;12;4,3;7,8;12,1;0,1;1;0
10/07/2017 23:00;0,5;9;1,9;5,1;6,9;0,2;0,8;0
11/07/2017 0:00;7,1;45;26,9;13,3;40,3;0,42;1,8;0
11/07/2017 1:00;15,2;37;26,8;12,5;39,3;0,61;1,8;0
11/07/2017 2:00;7,4;17;4,8;9,8;14,5;0,33;1,4;0
11/07/2017 3:00;7,7;18;2,2;7,9;10;0,3;1;0
11/07/2017 4:00;8,2;14;2;8;10;0,28;0,9;0
11/07/2017 5:00;7,5;17;2,6;7,8;10,3;0,3;0,9;0
11/07/2017 6:00;7,9;14;5,7;7,8;13,4;0,31;1;0
11/07/2017 7:00;8,2;30;44,1;11,5;55,6;0,91;1,7;0
11/07/2017 8:00;9,8;27;41,3;13,4;54,7;1,09;2;0
11/07/2017 9:00;11,1;23;26,8;13,1;40;0,93;1,5;0
11/07/2017 10:00;5,2;14;10,1;6,6;16,7;0,56;1,2;0
11/07/2017 11:00;7;19;6;3,7;9,8;0,42;0,7;0
11/07/2017 12:00;8,8;16;4,5;2,7;7,3;0,5;0,9;0
11/07/2017 13:00;1,6;21;5,4;3,1;8,5;0,79;1;0
11/07/2017 14:00;9,9;9,9;4,9;2,9;7,8;0,87;1;0
11/07/2017 15:00;8,1;9;6;4,4;10,4;0,87;1;0
11/07/2017 16:00;3,3;10;4,6;3,5;8,1;0,78;1;0
11/07/2017 17:00;2,3;0;6,1;5,1;11,2;0,74;1,1;0
11/07/2017 18:00;5,3;0;6,9;6,8;13,8;0,73;1,1;0
11/07/2017 19:00;2,5;2,5;3,1;7,3;10,3;0,6;1;0
11/07/2017 20:00;0,5;3;5,5;9,5;15;0,67;1;0
11/07/2017 21:00;0,6;10;2,8;6,3;9,1;0,55;0,9;0
11/07/2017 22:00;1,2;11;5,2;10,3;15,4;0,66;0,9;0
11/07/2017 23:00;2,8;17;3,7;11,8;15,5;0,7;0,7;0
12/07/2017 0:00;4,1;7;3,2;12,1;15,4;0,61;0,8;0
12/07/2017 1:00;7,3;16;3,3;11;14,3;0,42;0,8;0
12/07/2017 2:00;5,9;5,9;0,8;7,4;8,1;0,29;0,8;0
12/07/2017 3:00;2,2;5;0,6;6,1;6,8;0,27;0,8;0
12/07/2017 4:00;5,4;7;0,7;6,6;7,4;0,28;0,8;0
12/07/2017 5:00;6;18;1,9;8,6;10,5;0,62;0,8;0
12/07/2017 6:00;4,6;20;16;11,3;27,4;0,76;0,9;0
12/07/2017 7:00;16,1;27;32,2;13;45,2;0,75;1,6;0
12/07/2017 8:00;9;31;38,2;13,4;51,7;1,08;1,7;0
12/07/2017 9:00;19,7;39;33,5;15,7;49,1;1,14;2,1;0
12/07/2017 10:00;3,9;11;4,5;4,7;9,2;0,31;1;0
12/07/2017 11:00;6,2;16;4,8;4,8;9,7;0,35;1,1;0
12/07/2017 12:00;4,1;13;3,8;3,5;7,3;0,33;0,8;0
12/07/2017 13:00;2,8;14;5,6;5,7;11,3;0,41;0,9;0
12/07/2017 14:00;4,3;21;5,5;6;11,5;0,44;1,1;0
12/07/2017 15:00;6,6;18;6,5;6,9;13,5;0,5;1,2;0
12/07/2017 16:00;3,6;14;6,2;7,7;13,9;0,5;0,9;0
12/07/2017 17:00;9,3;16;5,9;9,3;15,2;0,49;1;0
12/07/2017 18:00;5,5;14;6,7;10,7;17,5;0,56;1,2;0
12/07/2017 19:00;3,2;12;4,9;8;12,9;0,5;0,8;0
12/07/2017 20:00;2,7;11;2,9;7,9;10,8;0,42;0,7;0
12/07/2017 21:00;0,8;12;2,6;8;10,6;0,39;0,7;0
12/07/2017 22:00;2,1;10;2,6;6,8;9,4;0,38;0,9;0
12/07/2017 23:00;0,6;9;1,9;8,6;10,5;0,39;0,9;0
13/07/2017 0:00;6;11;1,1;7,8;8,9;0,25;0,9;0
13/07/2017 1:00;2,5;12;0,6;9,4;10;0,18;1,3;0
13/07/2017 2:00;2,5;11;0,3;5,1;5,4;0,11;0,9;0
13/07/2017 3:00;9,6;13;0,3;7,1;7,4;0,14;1,3;0
13/07/2017 4:00;6,2;18;0,5;8,7;9,2;0,16;1,5;0
13/07/2017 5:00;3,2;15;7,3;11,3;18,6;0,22;1,1;0
13/07/2017 6:00;9,5;30;27,4;11,6;39;0,42;1,5;0
13/07/2017 7:00;2,6;23;14,9;14,9;29,7;0,45;1,4;0
13/07/2017 8:00;3;24;12,1;10,6;22,7;0,47;1,3;0
13/07/2017 9:00;8,2;17;7;6,8;13,8;0,35;0,9;0
13/07/2017 10:00;0,1;19;7,2;6,4;13,6;0,37;1,1;0
13/07/2017 11:00;12,2;12,2;3,3;3,4;6,7;0,36;0,7;0
13/07/2017 12:00;7,1;27;4,1;4,3;8,4;0,39;1;0
13/07/2017 13:00;8,6;24;3,1;3,1;6,1;0,36;0,9;0
13/07/2017 14:00;8;12;3,5;4;7,5;0,41;1,1;0
13/07/2017 15:00;6,7;11;3,8;4,3;8;0,42;0,7;0
13/07/2017 16:00;7;16;4;5,2;9,2;0,44;0,7;0
13/07/2017 17:00;3,6;8;3,9;5,6;9,5;0,44;1,2;0
13/07/2017 18:00;11,2;11,2;6,2;10,8;17;0,57;0,8;0
13/07/2017 19:00;2,4;13;10,6;14,3;24,8;0,59;1,5;0
13/07/2017 20:00;8,5;19;31,7;17,1;48,8;0,9;1,8;0
13/07/2017 21:00;12,2;43;33,1;18,3;51,5;0,89;2,4;0
13/07/2017 22:00;5;51;16,6;19,2;35,7;0,58;1,9;0
13/07/2017 23:00;20,3;38;21,2;17,5;38,8;0,51;2,2;0
14/07/2017 0:00;6,5;29;8,4;14,9;23,3;0,36;1,5;0
14/07/2017 1:00;17,7;27;5,5;12,9;18,4;0,39;1,5;0
14/07/2017 2:00;6,9;21;0,8;6,4;7,2;0,21;0,8;0
14/07/2017 3:00;8,5;18;0,5;4,2;4,7;0,17;1,2;0
14/07/2017 4:00;5,7;12;0,5;5,5;6;0,19;0,8;0
14/07/2017 5:00;5,1;15;9,7;10;19,7;0,3;0,7;0
14/07/2017 6:00;12,1;35;29,5;10,3;39,7;0,5;1,5;0
14/07/2017 7:00;14,2;52;60,5;12,4;72,9;1,03;2,2;0
14/07/2017 8:00;17,1;66;72,6;19,2;91,8;1,38;2,6;0
14/07/2017 9:00;25,2;84;53,2;23,3;76,5;1,36;3;0
14/07/2017 10:00;29,1;63;28,8;21;49,8;0,89;1,8;0
14/07/2017 11:00;22,3;61;23;27,7;50,6;0,96;1,8;0
14/07/2017 12:00;24;35;12;14,9;27;0,63;1,4;0
14/07/2017 13:00;8,9;15;3,7;3,4;7,1;0,33;1;0
14/07/2017 14:00;4,2;17;2,5;4,3;6,8;0,4;1;0
14/07/2017 15:00;18,5;29;16,4;15,1;31,4;0,82;0,9;0
14/07/2017 16:00;13,2;43;18,2;23,7;41,9;0,92;1,8;0
14/07/2017 17:00;26,2;71;20,5;27,5;48;0,91;2,5;0
14/07/2017 18:00;24,4;49;27,9;29,7;57,7;1,03;2,6;0
14/07/2017 19:00;23,3;43;28,9;24,8;53,7;1,03;1,7;0
14/07/2017 20:00;11,8;38;45,9;19,7;65,5;1,22;2,4;0
14/07/2017 21:00;14,8;75;71,5;22,1;93,6;1,64;3,4;0
